%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1517688504932026803,14,1517688504931835889,/gps,1,1,21.31173,-157.889751667,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688505901124162,15,1517688505900906085,/gps,1,1,21.3117316667,-157.889755,12.6,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688506905471032,16,1517688506905162096,/gps,1,1,21.3117316667,-157.889756667,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688507933133882,17,1517688507932946920,/gps,1,1,21.3117333333,-157.889756667,12.5,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1517688508930979477,18,1517688508930047988,/gps,1,1,21.311735,-157.889756667,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688509954770549,19,1517688509954582929,/gps,1,1,21.3117366667,-157.889758333,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688510889737765,20,1517688510889466047,/gps,1,1,21.311735,-157.88976,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688511942994792,21,1517688511942734956,/gps,1,1,21.3117316667,-157.88976,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688512904223424,22,1517688512903980970,/gps,1,1,21.3117283333,-157.889761667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688513912023805,23,1517688513911737918,/gps,1,1,21.3117266667,-157.889763333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688514943830303,24,1517688514943556070,/gps,1,1,21.3117266667,-157.889766667,12.3,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688515964995118,25,1517688515964788913,/gps,1,1,21.3117283333,-157.889771667,12.2,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688516997241758,26,1517688516997037887,/gps,1,1,21.3117316667,-157.889775,12.1,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1517688517984664485,27,1517688517984431982,/gps,1,1,21.311735,-157.889781667,12.1,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1517688519000863514,28,1517688519000648021,/gps,1,1,21.31174,-157.889788333,12.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688519997262339,29,1517688519997098922,/gps,1,1,21.3117433333,-157.889795,12.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688520941661222,30,1517688520941477060,/gps,1,1,21.3117466667,-157.889801667,12.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688522013992945,31,1517688522013803958,/gps,1,1,21.3117483333,-157.889806667,11.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688522928661224,32,1517688522928409099,/gps,1,1,21.3117466667,-157.88981,11.8,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688523965228460,33,1517688523964838981,/gps,1,1,21.311745,-157.889811667,11.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688524971263882,34,1517688524970899105,/gps,1,1,21.3117433333,-157.889811667,11.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688525949406507,35,1517688525949204921,/gps,1,1,21.3117416667,-157.889808333,11.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688526905956394,36,1517688526905644893,/gps,1,1,21.3117416667,-157.889805,11.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688527930353447,37,1517688527929941892,/gps,1,1,21.31174,-157.8898,11.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688528944498783,38,1517688528944129943,/gps,1,1,21.3117416667,-157.889796667,11.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688529920817183,39,1517688529920494079,/gps,1,1,21.3117433333,-157.889793333,11.8,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688530935518931,40,1517688530935225009,/gps,1,1,21.311745,-157.889791667,11.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688531891024466,41,1517688531890779018,/gps,1,1,21.3117466667,-157.88979,11.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688532938497234,42,1517688532938244104,/gps,1,1,21.3117483333,-157.889788333,12.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688533894464366,43,1517688533894222974,/gps,1,1,21.31175,-157.889786667,12.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688534942919164,44,1517688534942665100,/gps,1,1,21.3117533333,-157.889786667,11.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688535958088227,45,1517688535957901000,/gps,1,1,21.311755,-157.889785,12.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688536890651432,46,1517688536890451908,/gps,1,1,21.3117583333,-157.889785,12.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688537935780927,47,1517688537935429096,/gps,1,1,21.31176,-157.889785,11.9,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688538935998336,48,1517688538935776948,/gps,1,1,21.3117633333,-157.889783333,11.9,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688539969373962,49,1517688539969074964,/gps,1,1,21.311765,-157.889783333,11.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688540959014170,50,1517688540958813905,/gps,1,1,21.3117683333,-157.889783333,11.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688541980295532,51,1517688541980036020,/gps,1,1,21.31177,-157.889783333,11.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688542942312700,52,1517688542942123889,/gps,1,1,21.3117733333,-157.889783333,11.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688543896768627,53,1517688543896383047,/gps,1,1,21.311775,-157.889783333,11.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688544891218058,54,1517688544890800952,/gps,1,1,21.3117783333,-157.889783333,11.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688545966570688,55,1517688545966073036,/gps,1,1,21.3117816667,-157.889781667,11.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688546919868432,56,1517688546919265985,/gps,1,1,21.311785,-157.889781667,11.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688547961170680,57,1517688547960846900,/gps,1,1,21.3117866667,-157.889781667,11.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688548947413114,58,1517688548947072982,/gps,1,1,21.31179,-157.889781667,11.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688549948380549,59,1517688549948205947,/gps,1,1,21.3117933333,-157.889781667,11.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688550946546693,60,1517688550946367025,/gps,1,1,21.3117966667,-157.889781667,11.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688552014542891,61,1517688552013523101,/gps,1,1,21.3118,-157.889781667,11.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688552904097316,62,1517688552903863906,/gps,1,1,21.3118033333,-157.889781667,11.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688553984752133,63,1517688553984575033,/gps,1,1,21.3118066667,-157.889781667,11.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688554907642750,64,1517688554907442092,/gps,1,1,21.3118083333,-157.889781667,11.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688555912200128,65,1517688555911813020,/gps,1,1,21.3118116667,-157.889783333,11.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688556948319017,66,1517688556948141098,/gps,1,1,21.311815,-157.889783333,11.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688557922796988,67,1517688557922480106,/gps,1,1,21.3118183333,-157.889783333,11.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688558952165353,68,1517688558951864004,/gps,1,1,21.3118233333,-157.889783333,11.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688559933515570,69,1517688559933315992,/gps,1,1,21.311825,-157.889781667,11.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688560954765065,70,1517688560954541921,/gps,1,1,21.3118283333,-157.889783333,11.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688561940087816,71,1517688561939908027,/gps,1,1,21.3118316667,-157.889783333,11.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688562953280098,72,1517688562953098058,/gps,1,1,21.311835,-157.889783333,10.9,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688563964807161,73,1517688563964509963,/gps,1,1,21.3118383333,-157.889783333,10.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688564939096189,74,1517688564938726902,/gps,1,1,21.3118416667,-157.889783333,10.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688565887534034,75,1517688565887274980,/gps,1,1,21.311845,-157.889783333,10.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688566943488737,76,1517688566943286895,/gps,1,1,21.3118483333,-157.889783333,10.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688567904842693,77,1517688567904633045,/gps,1,1,21.3118516667,-157.889783333,10.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688568958039143,78,1517688568957840919,/gps,1,1,21.311855,-157.889783333,10.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688570002501806,79,1517688570002191066,/gps,1,1,21.3118583333,-157.889783333,10.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688570988175906,80,1517688570987900018,/gps,1,1,21.3118616667,-157.889783333,10.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688571935258367,81,1517688571934889078,/gps,1,1,21.311865,-157.889783333,10.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688572956640402,82,1517688572956365108,/gps,1,1,21.3118683333,-157.889785,10.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688573924984332,83,1517688573924777030,/gps,1,1,21.3118716667,-157.889785,10.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688574989121276,84,1517688574988866090,/gps,1,1,21.311875,-157.889785,10.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688575901407772,85,1517688575901149034,/gps,1,1,21.3118783333,-157.889785,10.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688576920807154,86,1517688576920396089,/gps,1,1,21.3118833333,-157.889786667,10.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688577961731862,87,1517688577960680961,/gps,1,1,21.3118866667,-157.889786667,10.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688578904050650,88,1517688578903841972,/gps,1,1,21.31189,-157.889786667,10.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688579936343833,89,1517688579936150074,/gps,1,1,21.3118933333,-157.889786667,10.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688580936635175,90,1517688580936382055,/gps,1,1,21.3118966667,-157.889786667,10.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688581928223482,91,1517688581927979946,/gps,1,1,21.3119,-157.889786667,10.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688582940760556,92,1517688582940198898,/gps,1,1,21.3119033333,-157.889786667,10.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688583959549531,93,1517688583957814931,/gps,1,1,21.3119066667,-157.889786667,10.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688584941968831,94,1517688584941684961,/gps,1,1,21.31191,-157.889788333,10.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688585954197875,95,1517688585954015970,/gps,1,1,21.3119133333,-157.889788333,10.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688586930485667,96,1517688586930171966,/gps,1,1,21.3119166667,-157.889788333,10.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688587958608864,97,1517688587958339929,/gps,1,1,21.31192,-157.889788333,9.9,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688588903983602,98,1517688588903742074,/gps,1,1,21.3119216667,-157.88979,9.9,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688589954243978,99,1517688589953994989,/gps,1,1,21.311925,-157.88979,9.9,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688590979191666,100,1517688590978986024,/gps,1,1,21.31193,-157.88979,9.9,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688592003038034,101,1517688592002788066,/gps,1,1,21.3119333333,-157.88979,9.9,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688592994339678,102,1517688592993988990,/gps,1,1,21.3119383333,-157.889791667,9.9,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688593983598529,103,1517688593983249902,/gps,1,1,21.3119416667,-157.889791667,9.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688594951959093,104,1517688594951633930,/gps,1,1,21.311945,-157.889791667,9.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688595977325889,105,1517688595977010011,/gps,1,1,21.3119483333,-157.889793333,9.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688596935478246,106,1517688596935269117,/gps,1,1,21.3119516667,-157.889793333,9.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688597944643358,107,1517688597944400072,/gps,1,1,21.3119566667,-157.889795,9.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688598995857502,108,1517688598995645999,/gps,1,1,21.31196,-157.889795,9.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688599950965901,109,1517688599950711011,/gps,1,1,21.3119633333,-157.889795,9.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688600984520476,110,1517688600984281063,/gps,1,1,21.3119666667,-157.889796667,9.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688601983700166,111,1517688601983335018,/gps,1,1,21.31197,-157.889796667,9.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688602932060667,112,1517688602931862115,/gps,1,1,21.311975,-157.889796667,9.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688603974493059,113,1517688603974308013,/gps,1,1,21.3119783333,-157.889798333,9.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688604990724931,114,1517688604990494012,/gps,1,1,21.3119816667,-157.889798333,9.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688605999591294,115,1517688605999155998,/gps,1,1,21.311985,-157.8898,9.1,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688606953400673,116,1517688606952816963,/gps,1,1,21.3119883333,-157.889801667,9.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688607994658931,117,1517688607994209051,/gps,1,1,21.31199,-157.889801667,8.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688608920818143,118,1517688608920417070,/gps,1,1,21.3119933333,-157.889801667,8.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688609939906198,119,1517688609935705900,/gps,1,1,21.3119966667,-157.889803333,8.8,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688610923247375,120,1517688610923070907,/gps,1,1,21.3119983333,-157.889805,8.8,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688612008587673,121,1517688612008299112,/gps,1,1,21.3119983333,-157.889806667,8.8,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688612937926061,122,1517688612937675952,/gps,1,1,21.3119983333,-157.889808333,8.8,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688613894230627,123,1517688613893872022,/gps,1,1,21.3119983333,-157.889811667,8.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688615976532448,125,1517688615976341962,/gps,1,1,21.311995,-157.889816667,9.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688616981757729,126,1517688616981514930,/gps,1,1,21.3119916667,-157.889818333,9.2,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688617945169664,127,1517688617944890022,/gps,1,1,21.31199,-157.88982,9.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688618904237688,128,1517688618904047966,/gps,1,1,21.3119866667,-157.88982,9.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688619957727691,129,1517688619957479953,/gps,1,1,21.3119833333,-157.889821667,9.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688620885920533,130,1517688620885751008,/gps,1,1,21.31198,-157.889821667,9.7,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688621964308990,131,1517688621964102029,/gps,1,1,21.3119783333,-157.889821667,9.8,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688622948537875,132,1517688622948261976,/gps,1,1,21.3119766667,-157.889821667,9.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688623953674322,133,1517688623953490018,/gps,1,1,21.311975,-157.889821667,9.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688624972927988,134,1517688624972738981,/gps,1,1,21.311975,-157.889821667,9.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688625970459041,135,1517688625970127105,/gps,1,1,21.311975,-157.889821667,9.8,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688626954678747,136,1517688626954437971,/gps,1,1,21.3119733333,-157.88982,9.8,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688627934287396,137,1517688627934060096,/gps,1,1,21.3119733333,-157.889816667,9.8,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688628982386910,138,1517688628981858968,/gps,1,1,21.3119733333,-157.889813333,9.8,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688629954392006,139,1517688629954210996,/gps,1,1,21.3119716667,-157.889811667,9.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688630901784558,140,1517688630901371002,/gps,1,1,21.3119716667,-157.889808333,9.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688631890588944,141,1517688631890026092,/gps,1,1,21.3119716667,-157.889806667,10.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688632948089377,142,1517688632947913885,/gps,1,1,21.3119733333,-157.889803333,10.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688633959700521,143,1517688633959507942,/gps,1,1,21.311975,-157.889803333,10.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688634897678446,144,1517688634897425889,/gps,1,1,21.3119783333,-157.889801667,10.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688635922618542,145,1517688635921978950,/gps,1,1,21.31198,-157.889801667,10.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688636913588420,146,1517688636913264989,/gps,1,1,21.3119833333,-157.8898,9.9,0.5929,0.0,0.0,0.0,0.5929,0.0,0.0,0.0,2.3716,1
1517688637941830992,147,1517688637940656900,/gps,1,1,21.3119866667,-157.8898,10.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688638941054064,148,1517688638940733909,/gps,1,1,21.3119883333,-157.889801667,10.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688639945465649,149,1517688639945219039,/gps,1,1,21.3119933333,-157.889801667,9.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688640919179608,150,1517688640918986082,/gps,1,1,21.3119966667,-157.889803333,9.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688641975196257,151,1517688641974838018,/gps,1,1,21.312,-157.889805,9.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688642899122288,152,1517688642898818016,/gps,1,1,21.3120016667,-157.889808333,10.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688643936753592,153,1517688643936422109,/gps,1,1,21.312005,-157.88981,10.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688644940024133,154,1517688644939721107,/gps,1,1,21.3120083333,-157.889813333,10.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688645895425199,155,1517688645895055055,/gps,1,1,21.31201,-157.889816667,10.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688646947651069,156,1517688646947391033,/gps,1,1,21.3120133333,-157.88982,10.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688647946718483,157,1517688647946523904,/gps,1,1,21.3120166667,-157.889823333,10.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688648954558022,158,1517688648953895092,/gps,1,1,21.3120183333,-157.889826667,10.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688649941872433,159,1517688649941692113,/gps,1,1,21.31202,-157.889828333,10.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688650950818133,160,1517688650950635910,/gps,1,1,21.3120233333,-157.889831667,10.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688651890197780,161,1517688651889993906,/gps,1,1,21.3120266667,-157.889833333,10.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688652899837538,162,1517688652894336938,/gps,1,1,21.31203,-157.889835,10.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688653983953111,163,1517688653983648061,/gps,1,1,21.3120333333,-157.889838333,10.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
