%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1517688568989207974,78,1517688557109812021,/gps,0,1,21.3118316667,-157.889275,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688569920854525,79,1517688558053369998,/gps,0,1,21.3118333333,-157.889275,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688570904097361,80,1517688559044761896,/gps,0,1,21.3118333333,-157.889275,12.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688571912429677,81,1517688560052053928,/gps,0,1,21.3118333333,-157.889275,12.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688572985362835,82,1517688561107299089,/gps,0,1,21.3118333333,-157.889275,12.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688573988442387,83,1517688562114388942,/gps,0,1,21.311835,-157.889273333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688574974728102,84,1517688563089910030,/gps,0,1,21.311835,-157.889273333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688575966742359,85,1517688564065359115,/gps,0,1,21.3118333333,-157.889273333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688576924977497,86,1517688565040724039,/gps,0,1,21.311835,-157.889271667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688577947991105,87,1517688566079946041,/gps,0,1,21.311835,-157.889271667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688578966939882,88,1517688567087192058,/gps,0,1,21.3118333333,-157.88927,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688579962769858,89,1517688568078568935,/gps,0,1,21.3118316667,-157.88927,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688580989057602,90,1517688569117815017,/gps,0,1,21.3118316667,-157.889268333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688581991757634,91,1517688570109355926,/gps,0,1,21.3118316667,-157.889268333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688582941709181,92,1517688571084708929,/gps,0,1,21.31183,-157.889266667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688583992946379,93,1517688572123913049,/gps,0,1,21.31183,-157.889266667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688584908857874,94,1517688573051310062,/gps,0,1,21.31183,-157.889266667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688585967543467,95,1517688574106493949,/gps,0,1,21.31183,-157.889265,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688586939358870,96,1517688575081934928,/gps,0,1,21.3118316667,-157.889265,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688587919102729,97,1517688576057440042,/gps,0,1,21.3118316667,-157.889265,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688588922208047,98,1517688577064881086,/gps,0,1,21.3118316667,-157.889263333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688589933641194,99,1517688578040045022,/gps,0,1,21.3118316667,-157.889263333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688590891248418,100,1517688579031368970,/gps,0,1,21.3118316667,-157.889263333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688591920692595,101,1517688580054677009,/gps,0,1,21.3118333333,-157.889263333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688592888099979,102,1517688581030076026,/gps,0,1,21.3118333333,-157.889261667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688593962368537,103,1517688582101491928,/gps,0,1,21.3118333333,-157.889261667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688594962152343,104,1517688583092840909,/gps,0,1,21.3118333333,-157.889261667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688595942724317,105,1517688584068156957,/gps,0,1,21.3118316667,-157.88926,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688596911160558,106,1517688585043344974,/gps,0,1,21.3118316667,-157.88926,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688597884984874,107,1517688586018640995,/gps,0,1,21.3118316667,-157.889258333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688598993299266,108,1517688587121809005,/gps,0,1,21.31183,-157.889258333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688599987436734,109,1517688588113049030,/gps,0,1,21.31183,-157.889258333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688600936293381,110,1517688589072539091,/gps,0,1,21.31183,-157.889258333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688601926791284,111,1517688590047758102,/gps,0,1,21.3118283333,-157.889258333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688602947147029,112,1517688591071011066,/gps,0,1,21.3118283333,-157.889258333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688603976241056,113,1517688592094228982,/gps,0,1,21.3118266667,-157.889258333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688604961432841,114,1517688593085587978,/gps,0,1,21.3118266667,-157.889258333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688605884889578,115,1517688594029047012,/gps,0,1,21.311825,-157.889256667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688606970540333,116,1517688595084513902,/gps,0,1,21.311825,-157.889256667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688607969101025,117,1517688596091526985,/gps,0,1,21.311825,-157.889256667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688608902630992,118,1517688597019188880,/gps,0,1,21.3118233333,-157.889256667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688609939970464,119,1517688598074229955,/gps,0,1,21.3118233333,-157.889256667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688610915158696,120,1517688599049662113,/gps,0,1,21.3118216667,-157.889255,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688611958986244,121,1517688600056792020,/gps,0,1,21.31182,-157.889255,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688612917319579,122,1517688601047976016,/gps,0,1,21.31182,-157.889255,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688613925907625,123,1517688602023467063,/gps,0,1,21.31182,-157.889255,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688615964270251,125,1517688604101905107,/gps,0,1,21.31182,-157.889255,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688616982968955,126,1517688605093292951,/gps,0,1,21.31182,-157.889255,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688617884969483,127,1517688606020945072,/gps,0,1,21.31182,-157.889255,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688618869597424,128,1517688607012065887,/gps,0,1,21.31182,-157.889253333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688619929875056,129,1517688608067286014,/gps,0,1,21.31182,-157.889253333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688620979614950,130,1517688609106755971,/gps,0,1,21.3118183333,-157.889253333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688621936382934,131,1517688610066127061,/gps,0,1,21.31182,-157.889253333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688622913881716,132,1517688611025361061,/gps,0,1,21.3118183333,-157.889253333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688623954021934,133,1517688612096682071,/gps,0,1,21.3118183333,-157.889253333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688624996344523,134,1517688613103826045,/gps,0,1,21.31182,-157.889253333,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688625933299532,135,1517688614063309907,/gps,0,1,21.31182,-157.889251667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688626870870880,136,1517688615006634950,/gps,0,1,21.31182,-157.889251667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688627965110937,137,1517688616094094991,/gps,0,1,21.31182,-157.889251667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688628959465506,138,1517688617101399898,/gps,0,1,21.3118216667,-157.889251667,12.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688629925119356,139,1517688618060755014,/gps,0,1,21.3118216667,-157.889251667,12.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688630915130589,140,1517688619051979064,/gps,0,1,21.3118216667,-157.889251667,12.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688631914201467,141,1517688620043356895,/gps,0,1,21.3118233333,-157.889251667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688632973400086,142,1517688621066651105,/gps,0,1,21.3118233333,-157.889251667,12.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688633914107632,143,1517688622041973114,/gps,0,1,21.311825,-157.889251667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688634884778427,144,1517688623017302036,/gps,0,1,21.311825,-157.889251667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688635888894789,145,1517688624024760007,/gps,0,1,21.311825,-157.889251667,12.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688636945362314,146,1517688625064074993,/gps,0,1,21.311825,-157.889251667,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688637934867284,147,1517688626055274009,/gps,0,1,21.311825,-157.889253333,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688638930233566,148,1517688627046772956,/gps,0,1,21.311825,-157.889253333,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688639975742140,149,1517688628101793050,/gps,0,1,21.311825,-157.889253333,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688640988768854,150,1517688629125053882,/gps,0,1,21.311825,-157.889255,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688641972506985,151,1517688630100580930,/gps,0,1,21.311825,-157.889256667,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688642973848161,152,1517688631107671976,/gps,0,1,21.3118233333,-157.889256667,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688643964289800,153,1517688632099015951,/gps,0,1,21.3118233333,-157.889258333,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688644991651023,154,1517688633106421947,/gps,0,1,21.3118233333,-157.889258333,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688645954006594,155,1517688634081762075,/gps,0,1,21.3118233333,-157.88926,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688646980613294,156,1517688635089107990,/gps,0,1,21.3118233333,-157.88926,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688647977259990,157,1517688636112762928,/gps,0,1,21.311825,-157.88926,12.5,0.6241,0.0,0.0,0.0,0.6241,0.0,0.0,0.0,2.4964,1
1517688648928037226,158,1517688637072087049,/gps,0,1,21.3118266667,-157.88926,12.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1517688649954915348,159,1517688638079221010,/gps,0,1,21.311825,-157.88926,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688650925894995,160,1517688639022500038,/gps,0,1,21.311825,-157.889261667,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688651882564415,161,1517688640014029026,/gps,0,1,21.3118266667,-157.889261667,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688652923614165,162,1517688641053205013,/gps,0,1,21.311825,-157.889261667,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688653956906146,163,1517688642092540979,/gps,0,1,21.311825,-157.889261667,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1517688654914638574,164,1517688643019875049,/gps,0,1,21.311825,-157.88926,12.5,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
